,model,enrich,p,target,seed
1780,mlp,20.404886725332336,0.01,KAT2A,0.0
1781,mlp,3.0610840505487666,0.1,KAT2A,0.0
1782,mlp,14.283420707732635,0.01,KAT2A,1.0
1783,mlp,3.4692285906219356,0.1,KAT2A,1.0
1784,mlp,14.283420707732635,0.01,KAT2A,2.0
1785,mlp,2.857011780512182,0.1,KAT2A,2.0
1786,mlp,14.283420707732635,0.01,KAT2A,3.0
1787,mlp,2.6529395104755977,0.1,KAT2A,3.0
1788,mlp,8.161954690132934,0.01,KAT2A,4.0
1789,mlp,2.0407227003658446,0.1,KAT2A,4.0
1790,mlp,8.161954690132934,0.01,KAT2A,5.0
1791,mlp,1.8366504303292601,0.1,KAT2A,5.0
1792,mlp,8.161954690132934,0.01,KAT2A,6.0
1793,mlp,2.857011780512182,0.1,KAT2A,6.0
1794,mlp,16.323909380265867,0.01,KAT2A,7.0
1795,mlp,3.877373130695104,0.1,KAT2A,7.0
1796,mlp,12.242932035199402,0.01,KAT2A,8.0
1797,mlp,2.857011780512182,0.1,KAT2A,8.0
1798,mlp,6.121466017599701,0.01,KAT2A,9.0
1799,mlp,2.0407227003658446,0.1,KAT2A,9.0
1800,HDC-RF,8.199509297520661,0.01,ALDH1,0.0
1801,HDC-RF,1.6184819951960938,0.1,ALDH1,0.0
1802,HDC-RF,8.255288272333727,0.01,ALDH1,1.0
1803,HDC-RF,1.551510326429359,0.1,ALDH1,1.0
1804,HDC-RF,8.199509297520661,0.01,ALDH1,2.0
1805,HDC-RF,1.551510326429359,0.1,ALDH1,2.0
1806,HDC-RF,8.199509297520661,0.01,ALDH1,3.0
1807,HDC-RF,1.5849961608127263,0.1,ALDH1,3.0
1808,HDC-RF,7.753277499016136,0.01,ALDH1,4.0
1809,HDC-RF,1.6240629675933216,0.1,ALDH1,4.0
1810,HDC-RF,7.753277499016136,0.01,ALDH1,5.0
1811,HDC-RF,1.5849961608127263,0.1,ALDH1,5.0
1812,HDC-RF,8.032172373081465,0.01,ALDH1,6.0
1813,HDC-RF,1.5236054644432193,0.1,ALDH1,6.0
1814,HDC-RF,8.08795134789453,0.01,ALDH1,7.0
1815,HDC-RF,1.5794151884154985,0.1,ALDH1,7.0
1816,HDC-RF,7.976393398268398,0.01,ALDH1,8.0
1817,HDC-RF,1.6129010227988658,0.1,ALDH1,8.0
1818,HDC-RF,7.976393398268398,0.01,ALDH1,9.0
1819,HDC-RF,1.6129010227988658,0.1,ALDH1,9.0
1820,HDC-RF,7.13851937536148,0.01,GBA,0.0
1821,HDC-RF,1.6665541452876047,0.1,GBA,0.0
1822,HDC-RF,9.518025833815308,0.01,GBA,1.0
1823,HDC-RF,1.9046333089001195,0.1,GBA,1.0
1824,HDC-RF,14.27703875072296,0.01,GBA,2.0
1825,HDC-RF,2.1427124725126343,0.1,GBA,2.0
1826,HDC-RF,11.897532292269133,0.01,GBA,3.0
1827,HDC-RF,2.1427124725126343,0.1,GBA,3.0
1828,HDC-RF,11.897532292269133,0.01,GBA,4.0
1829,HDC-RF,2.1427124725126343,0.1,GBA,4.0
1830,HDC-RF,7.13851937536148,0.01,GBA,5.0
1831,HDC-RF,1.6665541452876047,0.1,GBA,5.0
1832,HDC-RF,9.518025833815308,0.01,GBA,6.0
1833,HDC-RF,1.9046333089001195,0.1,GBA,6.0
1834,HDC-RF,9.518025833815308,0.01,GBA,7.0
1835,HDC-RF,1.6665541452876047,0.1,GBA,7.0
1836,HDC-RF,7.13851937536148,0.01,GBA,8.0
1837,HDC-RF,1.9046333089001195,0.1,GBA,8.0
1838,HDC-RF,9.518025833815308,0.01,GBA,9.0
1839,HDC-RF,1.6665541452876047,0.1,GBA,9.0
1840,HDC-RF,0.0,0.01,ESR1_ago,0.0
1841,HDC-RF,3.3309523809523807,0.1,ESR1_ago,0.0
1842,HDC-RF,0.0,0.01,ESR1_ago,1.0
1843,HDC-RF,0.0,0.1,ESR1_ago,1.0
1844,HDC-RF,0.0,0.01,ESR1_ago,2.0
1845,HDC-RF,3.3309523809523807,0.1,ESR1_ago,2.0
1846,HDC-RF,0.0,0.01,ESR1_ago,3.0
1847,HDC-RF,3.3309523809523807,0.1,ESR1_ago,3.0
1848,HDC-RF,0.0,0.01,ESR1_ago,4.0
1849,HDC-RF,3.3309523809523807,0.1,ESR1_ago,4.0
1850,HDC-RF,33.30952380952381,0.01,ESR1_ago,5.0
1851,HDC-RF,3.3309523809523807,0.1,ESR1_ago,5.0
1852,HDC-RF,0.0,0.01,ESR1_ago,6.0
1853,HDC-RF,3.3309523809523807,0.1,ESR1_ago,6.0
1854,HDC-RF,0.0,0.01,ESR1_ago,7.0
1855,HDC-RF,3.3309523809523807,0.1,ESR1_ago,7.0
1856,HDC-RF,0.0,0.01,ESR1_ago,8.0
1857,HDC-RF,3.3309523809523807,0.1,ESR1_ago,8.0
1858,HDC-RF,0.0,0.01,ESR1_ago,9.0
1859,HDC-RF,3.3309523809523807,0.1,ESR1_ago,9.0
1860,HDC-RF,7.689545022878357,0.01,VDR,0.0
1861,HDC-RF,0.8597092022289653,0.1,VDR,0.0
1862,HDC-RF,8.14187120069473,0.01,VDR,1.0
1863,HDC-RF,0.950204907726751,0.1,VDR,1.0
1864,HDC-RF,7.237218845061983,0.01,VDR,2.0
1865,HDC-RF,0.9049570549778582,0.1,VDR,2.0
1866,HDC-RF,7.689545022878357,0.01,VDR,3.0
1867,HDC-RF,0.950204907726751,0.1,VDR,3.0
1868,HDC-RF,8.594197378511105,0.01,VDR,4.0
1869,HDC-RF,0.9954527604756439,0.1,VDR,4.0
1870,HDC-RF,7.237218845061983,0.01,VDR,5.0
1871,HDC-RF,0.9954527604756439,0.1,VDR,5.0
1872,HDC-RF,7.689545022878357,0.01,VDR,6.0
1873,HDC-RF,0.950204907726751,0.1,VDR,6.0
1874,HDC-RF,7.689545022878357,0.01,VDR,7.0
1875,HDC-RF,0.9954527604756439,0.1,VDR,7.0
1876,HDC-RF,7.689545022878357,0.01,VDR,8.0
1877,HDC-RF,0.950204907726751,0.1,VDR,8.0
1878,HDC-RF,8.14187120069473,0.01,VDR,9.0
1879,HDC-RF,0.9954527604756439,0.1,VDR,9.0
1880,HDC-RF,10.934330268271875,0.01,PKM2,0.0
1881,HDC-RF,1.5327968828604785,0.1,PKM2,0.0
1882,HDC-RF,9.476419565835624,0.01,PKM2,1.0
1883,HDC-RF,1.4598065551052175,0.1,PKM2,1.0
1884,HDC-RF,9.476419565835624,0.01,PKM2,2.0
1885,HDC-RF,1.6057872106157394,0.1,PKM2,2.0
1886,HDC-RF,9.476419565835624,0.01,PKM2,3.0
1887,HDC-RF,1.4598065551052175,0.1,PKM2,3.0
1888,HDC-RF,9.476419565835624,0.01,PKM2,4.0
1889,HDC-RF,1.6057872106157394,0.1,PKM2,4.0
1890,HDC-RF,9.476419565835624,0.01,PKM2,5.0
1891,HDC-RF,1.6057872106157394,0.1,PKM2,5.0
1892,HDC-RF,10.934330268271875,0.01,PKM2,6.0
1893,HDC-RF,1.4598065551052175,0.1,PKM2,6.0
1894,HDC-RF,8.018508863399374,0.01,PKM2,7.0
1895,HDC-RF,1.4598065551052175,0.1,PKM2,7.0
1896,HDC-RF,9.476419565835624,0.01,PKM2,8.0
1897,HDC-RF,1.4598065551052175,0.1,PKM2,8.0
1898,HDC-RF,8.7474642146175,0.01,PKM2,9.0
1899,HDC-RF,1.5327968828604785,0.1,PKM2,9.0
1900,HDC-RF,20.693736643103733,0.01,MAPK1,0.0
1901,HDC-RF,3.115893001534679,0.1,MAPK1,0.0
1902,HDC-RF,16.81366102252178,0.01,MAPK1,1.0
1903,HDC-RF,2.9860641264707337,0.1,MAPK1,1.0
1904,HDC-RF,20.693736643103733,0.01,MAPK1,2.0
1905,HDC-RF,3.3755507516625687,0.1,MAPK1,2.0
1906,HDC-RF,16.81366102252178,0.01,MAPK1,3.0
1907,HDC-RF,3.2457218765986235,0.1,MAPK1,3.0
1908,HDC-RF,16.81366102252178,0.01,MAPK1,4.0
1909,HDC-RF,3.505379626726514,0.1,MAPK1,4.0
1910,HDC-RF,16.81366102252178,0.01,MAPK1,5.0
1911,HDC-RF,2.8562352514067886,0.1,MAPK1,5.0
1912,HDC-RF,18.107019562715767,0.01,MAPK1,6.0
1913,HDC-RF,3.505379626726514,0.1,MAPK1,6.0
1914,HDC-RF,15.520302482327798,0.01,MAPK1,7.0
1915,HDC-RF,3.115893001534679,0.1,MAPK1,7.0
1916,HDC-RF,14.226943942133815,0.01,MAPK1,8.0
1917,HDC-RF,3.2457218765986235,0.1,MAPK1,8.0
1918,HDC-RF,18.107019562715767,0.01,MAPK1,9.0
1919,HDC-RF,2.9860641264707337,0.1,MAPK1,9.0
1920,HDC-RF,20.638947239863214,0.01,FEN1,0.0
1921,HDC-RF,2.5000843265122557,0.1,FEN1,0.0
1922,HDC-RF,20.638947239863214,0.01,FEN1,1.0
1923,HDC-RF,2.5000843265122557,0.1,FEN1,1.0
1924,HDC-RF,18.466426477772348,0.01,FEN1,2.0
1925,HDC-RF,2.391385007968245,0.1,FEN1,2.0
1926,HDC-RF,19.552686858817783,0.01,FEN1,3.0
1927,HDC-RF,2.5000843265122557,0.1,FEN1,3.0
1928,HDC-RF,20.638947239863214,0.01,FEN1,4.0
1929,HDC-RF,2.5000843265122557,0.1,FEN1,4.0
1930,HDC-RF,19.552686858817783,0.01,FEN1,5.0
1931,HDC-RF,2.5000843265122557,0.1,FEN1,5.0
1932,HDC-RF,17.380166096726917,0.01,FEN1,6.0
1933,HDC-RF,2.282685689424233,0.1,FEN1,6.0
1934,HDC-RF,21.725207620908648,0.01,FEN1,7.0
1935,HDC-RF,2.5000843265122557,0.1,FEN1,7.0
1936,HDC-RF,20.638947239863214,0.01,FEN1,8.0
1937,HDC-RF,2.391385007968245,0.1,FEN1,8.0
1938,HDC-RF,20.638947239863214,0.01,FEN1,9.0
1939,HDC-RF,2.6087836450562665,0.1,FEN1,9.0
1940,HDC-RF,53.469387755102034,0.01,PPARG,0.0
1941,HDC-RF,7.142857142857143,0.1,PPARG,0.0
1942,HDC-RF,66.83673469387755,0.01,PPARG,1.0
1943,HDC-RF,7.142857142857143,0.1,PPARG,1.0
1944,HDC-RF,66.83673469387755,0.01,PPARG,2.0
1945,HDC-RF,7.142857142857143,0.1,PPARG,2.0
1946,HDC-RF,53.469387755102034,0.01,PPARG,3.0
1947,HDC-RF,7.142857142857143,0.1,PPARG,3.0
1948,HDC-RF,53.469387755102034,0.01,PPARG,4.0
1949,HDC-RF,7.142857142857143,0.1,PPARG,4.0
1950,HDC-RF,53.469387755102034,0.01,PPARG,5.0
1951,HDC-RF,7.142857142857143,0.1,PPARG,5.0
1952,HDC-RF,53.469387755102034,0.01,PPARG,6.0
1953,HDC-RF,7.142857142857143,0.1,PPARG,6.0
1954,HDC-RF,53.469387755102034,0.01,PPARG,7.0
1955,HDC-RF,7.142857142857143,0.1,PPARG,7.0
1956,HDC-RF,53.469387755102034,0.01,PPARG,8.0
1957,HDC-RF,7.142857142857143,0.1,PPARG,8.0
1958,HDC-RF,53.469387755102034,0.01,PPARG,9.0
1959,HDC-RF,7.142857142857143,0.1,PPARG,9.0
1960,HDC-RF,16.602409638554214,0.01,MTORC1,0.0
1961,HDC-RF,3.332527206771463,0.1,MTORC1,0.0
1962,HDC-RF,16.602409638554214,0.01,MTORC1,1.0
1963,HDC-RF,3.332527206771463,0.1,MTORC1,1.0
1964,HDC-RF,16.602409638554214,0.01,MTORC1,2.0
1965,HDC-RF,2.499395405078597,0.1,MTORC1,2.0
1966,HDC-RF,20.753012048192772,0.01,MTORC1,3.0
1967,HDC-RF,4.165659008464329,0.1,MTORC1,3.0
1968,HDC-RF,16.602409638554214,0.01,MTORC1,4.0
1969,HDC-RF,3.7490931076178957,0.1,MTORC1,4.0
1970,HDC-RF,20.753012048192772,0.01,MTORC1,5.0
1971,HDC-RF,3.7490931076178957,0.1,MTORC1,5.0
1972,HDC-RF,16.602409638554214,0.01,MTORC1,6.0
1973,HDC-RF,4.165659008464329,0.1,MTORC1,6.0
1974,HDC-RF,16.602409638554214,0.01,MTORC1,7.0
1975,HDC-RF,2.91596130592503,0.1,MTORC1,7.0
1976,HDC-RF,16.602409638554214,0.01,MTORC1,8.0
1977,HDC-RF,3.332527206771463,0.1,MTORC1,8.0
1978,HDC-RF,20.753012048192772,0.01,MTORC1,9.0
1979,HDC-RF,3.7490931076178957,0.1,MTORC1,9.0
1980,HDC-RF,22.42011834319527,0.01,ESR1_ant,0.0
1981,HDC-RF,3.0842490842490844,0.1,ESR1_ant,0.0
1982,HDC-RF,22.42011834319527,0.01,ESR1_ant,1.0
1983,HDC-RF,3.0842490842490844,0.1,ESR1_ant,1.0
1984,HDC-RF,22.42011834319527,0.01,ESR1_ant,2.0
1985,HDC-RF,3.0842490842490844,0.1,ESR1_ant,2.0
1986,HDC-RF,22.42011834319527,0.01,ESR1_ant,3.0
1987,HDC-RF,3.0842490842490844,0.1,ESR1_ant,3.0
1988,HDC-RF,22.42011834319527,0.01,ESR1_ant,4.0
1989,HDC-RF,3.0842490842490844,0.1,ESR1_ant,4.0
1990,HDC-RF,22.42011834319527,0.01,ESR1_ant,5.0
1991,HDC-RF,3.0842490842490844,0.1,ESR1_ant,5.0
1992,HDC-RF,22.42011834319527,0.01,ESR1_ant,6.0
1993,HDC-RF,3.0842490842490844,0.1,ESR1_ant,6.0
1994,HDC-RF,22.42011834319527,0.01,ESR1_ant,7.0
1995,HDC-RF,3.0842490842490844,0.1,ESR1_ant,7.0
1996,HDC-RF,26.15680473372781,0.01,ESR1_ant,8.0
1997,HDC-RF,3.0842490842490844,0.1,ESR1_ant,8.0
1998,HDC-RF,22.42011834319527,0.01,ESR1_ant,9.0
1999,HDC-RF,3.0842490842490844,0.1,ESR1_ant,9.0
2000,HDC-RF,33.313580246913574,0.01,OPRK1,0.0
2001,HDC-RF,3.333333333333333,0.1,OPRK1,0.0
2002,HDC-RF,33.313580246913574,0.01,OPRK1,1.0
2003,HDC-RF,3.333333333333333,0.1,OPRK1,1.0
2004,HDC-RF,33.313580246913574,0.01,OPRK1,2.0
2005,HDC-RF,3.333333333333333,0.1,OPRK1,2.0
2006,HDC-RF,33.313580246913574,0.01,OPRK1,3.0
2007,HDC-RF,3.333333333333333,0.1,OPRK1,3.0
2008,HDC-RF,33.313580246913574,0.01,OPRK1,4.0
2009,HDC-RF,3.333333333333333,0.1,OPRK1,4.0
2010,HDC-RF,33.313580246913574,0.01,OPRK1,5.0
2011,HDC-RF,3.333333333333333,0.1,OPRK1,5.0
2012,HDC-RF,33.313580246913574,0.01,OPRK1,6.0
2013,HDC-RF,3.333333333333333,0.1,OPRK1,6.0
2014,HDC-RF,33.313580246913574,0.01,OPRK1,7.0
2015,HDC-RF,3.333333333333333,0.1,OPRK1,7.0
2016,HDC-RF,33.313580246913574,0.01,OPRK1,8.0
2017,HDC-RF,3.333333333333333,0.1,OPRK1,8.0
2018,HDC-RF,33.313580246913574,0.01,OPRK1,9.0
2019,HDC-RF,3.333333333333333,0.1,OPRK1,9.0
2020,HDC-RF,4.080977345066467,0.01,KAT2A,0.0
2021,HDC-RF,2.0407227003658446,0.1,KAT2A,0.0
2022,HDC-RF,6.121466017599701,0.01,KAT2A,1.0
2023,HDC-RF,2.244794970402429,0.1,KAT2A,1.0
2024,HDC-RF,4.080977345066467,0.01,KAT2A,2.0
2025,HDC-RF,2.0407227003658446,0.1,KAT2A,2.0
2026,HDC-RF,4.080977345066467,0.01,KAT2A,3.0
2027,HDC-RF,2.244794970402429,0.1,KAT2A,3.0
2028,HDC-RF,4.080977345066467,0.01,KAT2A,4.0
2029,HDC-RF,2.244794970402429,0.1,KAT2A,4.0
2030,HDC-RF,4.080977345066467,0.01,KAT2A,5.0
2031,HDC-RF,2.244794970402429,0.1,KAT2A,5.0
2032,HDC-RF,8.161954690132934,0.01,KAT2A,6.0
2033,HDC-RF,2.244794970402429,0.1,KAT2A,6.0
2034,HDC-RF,4.080977345066467,0.01,KAT2A,7.0
2035,HDC-RF,2.244794970402429,0.1,KAT2A,7.0
2036,HDC-RF,6.121466017599701,0.01,KAT2A,8.0
2037,HDC-RF,2.244794970402429,0.1,KAT2A,8.0
2038,HDC-RF,4.080977345066467,0.01,KAT2A,9.0
2039,HDC-RF,2.244794970402429,0.1,KAT2A,9.0
2040,HDC-RF,29.97417218543046,0.01,IDH1,0.0
2041,HDC-RF,4.0000883782589485,0.1,IDH1,0.0
2042,HDC-RF,29.97417218543046,0.01,IDH1,1.0
2043,HDC-RF,4.0000883782589485,0.1,IDH1,1.0
2044,HDC-RF,9.991390728476823,0.01,IDH1,2.0
2045,HDC-RF,4.0000883782589485,0.1,IDH1,2.0
2046,HDC-RF,19.982781456953646,0.01,IDH1,3.0
2047,HDC-RF,5.000110472823685,0.1,IDH1,3.0
2048,HDC-RF,9.991390728476823,0.01,IDH1,4.0
2049,HDC-RF,4.0000883782589485,0.1,IDH1,4.0
2050,HDC-RF,19.982781456953646,0.01,IDH1,5.0
2051,HDC-RF,4.0000883782589485,0.1,IDH1,5.0
2052,HDC-RF,9.991390728476823,0.01,IDH1,6.0
2053,HDC-RF,4.0000883782589485,0.1,IDH1,6.0
2054,HDC-RF,19.982781456953646,0.01,IDH1,7.0
2055,HDC-RF,4.0000883782589485,0.1,IDH1,7.0
2056,HDC-RF,19.982781456953646,0.01,IDH1,8.0
2057,HDC-RF,4.0000883782589485,0.1,IDH1,8.0
2058,HDC-RF,9.991390728476823,0.01,IDH1,9.0
2059,HDC-RF,4.0000883782589485,0.1,IDH1,9.0
2060,HDC-RF,43.445454545454545,0.01,TP53,0.0
2061,HDC-RF,5.009433962264151,0.1,TP53,0.0
2062,HDC-RF,43.445454545454545,0.01,TP53,1.0
2063,HDC-RF,5.009433962264151,0.1,TP53,1.0
2064,HDC-RF,38.618181818181824,0.01,TP53,2.0
2065,HDC-RF,5.009433962264151,0.1,TP53,2.0
2066,HDC-RF,48.27272727272727,0.01,TP53,3.0
2067,HDC-RF,5.009433962264151,0.1,TP53,3.0
2068,HDC-RF,43.445454545454545,0.01,TP53,4.0
2069,HDC-RF,5.009433962264151,0.1,TP53,4.0
2070,HDC-RF,43.445454545454545,0.01,TP53,5.0
2071,HDC-RF,5.009433962264151,0.1,TP53,5.0
2072,HDC-RF,43.445454545454545,0.01,TP53,6.0
2073,HDC-RF,5.009433962264151,0.1,TP53,6.0
2074,HDC-RF,43.445454545454545,0.01,TP53,7.0
2075,HDC-RF,5.009433962264151,0.1,TP53,7.0
2076,HDC-RF,43.445454545454545,0.01,TP53,8.0
2077,HDC-RF,5.009433962264151,0.1,TP53,8.0
2078,HDC-RF,43.445454545454545,0.01,TP53,9.0
2079,HDC-RF,5.009433962264151,0.1,TP53,9.0
2080,HDC-RF,0.0,0.01,ADRB2,0.0
2081,HDC-RF,0.0,0.1,ADRB2,0.0
2082,HDC-RF,0.0,0.01,ADRB2,1.0
2083,HDC-RF,0.0,0.1,ADRB2,1.0
2084,HDC-RF,0.0,0.01,ADRB2,2.0
2085,HDC-RF,0.0,0.1,ADRB2,2.0
2086,HDC-RF,0.0,0.01,ADRB2,3.0
2087,HDC-RF,0.0,0.1,ADRB2,3.0
2088,HDC-RF,0.0,0.01,ADRB2,4.0
2089,HDC-RF,0.0,0.1,ADRB2,4.0
2090,HDC-RF,0.0,0.01,ADRB2,5.0
2091,HDC-RF,0.0,0.1,ADRB2,5.0
2092,HDC-RF,0.0,0.01,ADRB2,6.0
2093,HDC-RF,0.0,0.1,ADRB2,6.0
2094,HDC-RF,0.0,0.01,ADRB2,7.0
2095,HDC-RF,0.0,0.1,ADRB2,7.0
2096,HDC-RF,0.0,0.01,ADRB2,8.0
2097,HDC-RF,0.0,0.1,ADRB2,8.0
2098,HDC-RF,0.0,0.01,ADRB2,9.0
2099,HDC-RF,0.0,0.1,ADRB2,9.0
0,Vina,0.0,0.1,ADRB2,
1,Vina,0.0,0.01,ADRB2,
2,Vina,1.593674070674988,0.1,ALDH1,
3,Vina,1.2696712783619257,0.01,ALDH1,
4,Vina,2.4921052631578946,0.1,ESR1_ago,
5,Vina,0.0,0.01,ESR1_ago,
6,Vina,1.3127646702964308,0.1,ESR1_ant,
7,Vina,7.614035087719298,0.01,ESR1_ant,
8,Vina,2.0790931235349683,0.1,FEN1,
9,Vina,0.9896072388695824,0.01,FEN1,
10,Vina,2.825938566552901,0.1,GBA,
11,Vina,4.346456692913385,0.01,GBA,
12,Vina,1.9999127304461657,0.1,IDH1,
13,Vina,0.0,0.01,IDH1,
14,Vina,0.7843137254901961,0.1,KAT2A,
15,Vina,0.0,0.01,KAT2A,
16,Vina,2.375,0.1,MAPK1,
17,Vina,1.246141975308642,0.01,MAPK1,
18,Vina,0.833031035872632,0.1,MTORC1,
19,Vina,0.0,0.01,MTORC1,
20,Vina,1.9999407846039974,0.1,OPRK1,
21,Vina,0.0,0.01,OPRK1,
22,Vina,1.8247289061964636,0.1,PKM2,
23,Vina,2.188966054850826,0.01,PKM2,
24,Vina,1.1104833647206527,0.1,PPARG,
25,Vina,0.0,0.01,PPARG,
26,Vina,1.5933793103448275,0.1,TP53,
27,Vina,0.0,0.01,TP53,
28,Vina,1.0526315789473684,0.1,VDR,
29,Vina,1.315071247988968,0.01,VDR,
0,Vina,0.0,0.1,ADRB2,
1,Vina,0.0,0.01,ADRB2,
2,Vina,1.593674070674988,0.1,ALDH1,
3,Vina,1.2696712783619257,0.01,ALDH1,
4,Vina,2.4921052631578946,0.1,ESR1_ago,
5,Vina,0.0,0.01,ESR1_ago,
6,Vina,1.3127646702964308,0.1,ESR1_ant,
7,Vina,7.614035087719298,0.01,ESR1_ant,
8,Vina,2.0790931235349683,0.1,FEN1,
9,Vina,0.9896072388695824,0.01,FEN1,
10,Vina,2.825938566552901,0.1,GBA,
11,Vina,4.346456692913385,0.01,GBA,
12,Vina,1.9999127304461657,0.1,IDH1,
13,Vina,0.0,0.01,IDH1,
14,Vina,0.7843137254901961,0.1,KAT2A,
15,Vina,0.0,0.01,KAT2A,
16,Vina,2.375,0.1,MAPK1,
17,Vina,1.246141975308642,0.01,MAPK1,
18,Vina,0.833031035872632,0.1,MTORC1,
19,Vina,0.0,0.01,MTORC1,
20,Vina,1.9999407846039974,0.1,OPRK1,
21,Vina,0.0,0.01,OPRK1,
22,Vina,1.8247289061964636,0.1,PKM2,
23,Vina,2.188966054850826,0.01,PKM2,
24,Vina,1.1104833647206527,0.1,PPARG,
25,Vina,0.0,0.01,PPARG,
26,Vina,1.5933793103448275,0.1,TP53,
27,Vina,0.0,0.01,TP53,
28,Vina,1.0526315789473684,0.1,VDR,
29,Vina,1.315071247988968,0.01,VDR,
